align_step,alpha,bbp_step,beta,dim,feature_projection,feature_rate_ratio,freon_c,grad_mode,h_bulk_edge_q,h_edge_isotropic,h_gap_q,haa_trace_over_n,hww_bulk_edge_q,hww_edge_isotropic,hww_gap_q,hww_top_eig,hww_trace_over_n,loss,lr_v,lr_w,momentum,muon_nesterov,muon_ns_steps,muon_update_scale,optimizer,projected_lambda_residual_norm,projected_residual_teacher_cos,projected_teacher_norm,r_i,r_ii,r_ii_projected,rand_spectrum_high,readout_optimizer,residual_lambda_norm,seed,source,spectral_assume_rank_one,spike_m,step,sv_bulk_edge_q,sv_gap_q,top_h_proxy_eig,top_right_teacher_align_abs,top_singular_value,trace_w_lambda_wt_over_n,trunc_frac,v_norm,w_fro_over_n,width
1000,1.25,0,1.2,1000,bap,1.0,0.5,population,0.3779992163181305,1.5699644256269403,0.9442281723022461,0.0013928700936958194,0.005906237754970789,0.024530694150420942,0.014753565192222595,0.020659802481532097,0.0010173860937356949,0.03343283385038376,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.12706805765628815,0.10166444629430771,7.508230686187744,0.017783842980861664,1.987051010131836,0.811655580997467,1.175,sgd,0.051903799176216125,2,results/control_allbeta_10k/opt=sgd_beta=1.2_N=64_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.6864097118377686,10000,39.10621643066406,6.0550079345703125,1.3222273588180542,0.169432133436203,45.161224365234375,4.167213439941406,0.05,9.695982933044434,1012.6423950195312,64
-1,1.25,0,1.5,1000,bap,1.0,0.5,population,0.044734805822372437,4.047857702507763,1.0076297521591187,4.4674002310785e-06,4.368633381091058e-05,0.003952986037605237,0.0009840134298428893,0.0010276997927576303,3.716378614626592e-06,0.13624870777130127,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.5924499034881592,0.5875489711761475,1.8556617498397827,0.0019119282951578498,0.06527398526668549,0.0480290986597538,1.175,sgd,0.43592917919158936,0,results/control_allbeta_10k/opt=sgd_beta=1.5_N=1024_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,0.5697382092475891,10000,60.85127258300781,2.5722885131835938,1.0523645877838135,0.012693086639046669,63.423561096191406,3.8969054222106934,0.05,35.14341354370117,998.4990234375,1024
-1,1.25,0,1.5,1000,bap,1.0,0.5,population,0.04307042062282562,4.047857702507763,1.0692095756530762,4.025199814350344e-06,4.206095763947815e-05,0.003952986037605237,0.0010441499762237072,0.0010862109484151006,3.7907957448624074e-06,0.14395393431186676,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.6246540546417236,0.6037850975990295,1.8329709768295288,0.0019762327428907156,0.06624927371740341,0.04798993840813637,1.175,sgd,0.45248961448669434,1,results/control_allbeta_10k/opt=sgd_beta=1.5_N=1024_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,0.5864803194999695,10000,61.06923294067383,2.646953582763672,1.112280011177063,0.001155541860498488,63.7161865234375,3.9749374389648438,0.05,33.358787536621094,1000.5958862304688,1024
-1,1.25,0,1.5,1000,bap,1.0,0.5,population,0.0432867631316185,4.047857702507763,1.030613660812378,4.34063031207188e-06,4.227222962072119e-05,0.003952986037605237,0.0010064586531370878,0.001048730919137597,3.7738009268650785e-06,0.12705864012241364,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.6000925898551941,0.6147675514221191,1.9033899307250977,0.001895811641588807,0.06734956055879593,0.048104844987392426,1.175,sgd,0.4286198318004608,2,results/control_allbeta_10k/opt=sgd_beta=1.5_N=1024_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,0.6586849093437195,10000,60.89515686035156,2.6345748901367188,1.0739004611968994,0.03186286240816116,63.52973175048828,3.9571170806884766,0.05,34.64120101928711,998.6658935546875,1024
1500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.2554794251918793,1.8435417527999325,0.9922802448272705,0.0003241696103941649,0.001995933009311557,0.014402669943749473,0.007752189412713051,0.009748122654855251,0.0002510473714210093,0.017900362610816956,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.10318378359079361,0.19227014482021332,4.173066139221191,0.008520419709384441,1.8276772499084473,0.7325223088264465,1.175,sgd,0.04135545715689659,0,results/control_allbeta_10k/opt=sgd_beta=1.5_N=128_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.3426610231399536,10000,42.11738967895508,5.045417785644531,1.2477596998214722,0.2287658005952835,47.16280746459961,4.113160133361816,0.05,13.230238914489746,1002.3396606445312,128
1000,1.25,0,1.5,1000,bap,1.0,0.5,population,0.2683432698249817,1.8435417527999325,1.5467851161956787,0.0003421369183342904,0.0020964317955076694,0.014402669943749473,0.01208425872027874,0.014180690981447697,0.0002877939259633422,0.02184009552001953,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.13528139889240265,0.1835710108280182,4.03002405166626,0.008561193011701107,1.2734277248382568,0.5438516139984131,1.175,sgd,0.05777556821703911,1,results/control_allbeta_10k/opt=sgd_beta=1.5_N=128_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.2550311088562012,10000,42.04561233520508,3.8339614868164062,1.8151284456253052,0.2291092574596405,45.879573822021484,4.715215682983398,0.05,13.591941833496094,1003.4407348632812,128
1500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.2404772937297821,1.8435417527999325,1.1924866437911987,0.00035257957642897964,0.0018787288572639227,0.014402669943749473,0.00931630190461874,0.011195030994713306,0.0002622082829475403,0.019646234810352325,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.12093912810087204,0.14881472289562225,4.145821571350098,0.008475027047097683,1.546814203262329,0.5992707014083862,1.175,sgd,0.046854544430971146,2,results/control_allbeta_10k/opt=sgd_beta=1.5_N=128_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.359337568283081,10000,42.038917541503906,4.624820709228516,1.4329639673233032,0.2324843555688858,46.66373825073242,4.2960205078125,0.05,13.797808647155762,1007.6544189453125,128
-1,1.25,0,1.5,1000,bap,1.0,0.5,population,0.020945116877555847,5.9101670111997295,0.9918271899223328,9.945388228516094e-07,1.0227107850369066e-05,0.002885823735937368,0.00048429062007926404,0.0004945177352055907,9.213914609063067e-07,0.24941149353981018,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.7365686893463135,0.6744168400764465,1.580925703048706,0.0015658608172088861,0.03388991206884384,0.02894771844148636,1.175,sgd,0.6291542649269104,0,results/control_allbeta_10k/opt=sgd_beta=1.5_N=2048_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,0.3341143727302551,10000,74.02299499511719,2.3450088500976562,1.0127723217010498,0.04542094096541405,76.36800384521484,3.864595890045166,0.05,46.89995193481445,998.5945434570312,2048
-1,1.25,0,1.5,1000,bap,1.0,0.5,population,0.02032669074833393,5.9101670111997295,0.9955481886863708,1.0052482366518234e-06,9.925141966959927e-06,0.002885823735937368,0.000486107514007017,0.0004960326477885246,9.243379963663756e-07,0.2648811340332031,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.7792953252792358,0.6655422449111938,1.5736839771270752,0.0017439676448702812,0.03219146654009819,0.02721446007490158,1.175,sgd,0.6588113307952881,1,results/control_allbeta_10k/opt=sgd_beta=1.5_N=2048_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,0.3438017964363098,10000,74.3539047241211,2.5006027221679688,1.0158748626708984,0.02802111580967903,76.85450744628906,3.8769545555114746,0.05,47.151790618896484,1000.74560546875,2048
-1,1.25,0,1.5,1000,bap,1.0,0.5,population,0.02076985128223896,5.9101670111997295,1.002660870552063,9.714794941828586e-07,1.0141528946405742e-05,0.002885823735937368,0.0004895805031992495,0.0004997220239602029,9.292259619542165e-07,0.24465763568878174,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.7541826963424683,0.6794517636299133,1.6007606983184814,0.0015563979977741838,0.03445010259747505,0.028605205938220024,1.175,sgd,0.6262260675430298,2,results/control_allbeta_10k/opt=sgd_beta=1.5_N=2048_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,0.3599022924900055,10000,74.1572494506836,2.87078857421875,1.0234307050704956,0.009162849746644497,77.02803802490234,3.897456169128418,0.05,46.35305404663086,999.308349609375,2048
2000,1.25,0,1.5,1000,bap,1.0,0.5,population,0.17547592520713806,2.267928851253881,1.106431484222412,8.292713027913123e-05,0.000685452832840383,0.008859097075210473,0.004321997985243797,0.005007450934499502,6.471494998550043e-05,0.018820181488990784,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.16106480360031128,0.3930692970752716,3.073892116546631,0.004364009480923414,0.7305169701576233,0.3280382454395294,1.175,sgd,0.07232606410980225,0,results/control_allbeta_10k/opt=sgd_beta=1.5_N=256_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.1661896705627441,10000,46.164527893066406,4.850757598876953,1.2819074392318726,0.23771052062511444,51.01528549194336,4.241158962249756,0.05,18.926698684692383,1001.0374145507812,256
4500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.15553148090839386,2.267928851253881,1.3652493953704834,8.332028664881364e-05,0.0006075448472984135,0.008859097075210473,0.005333005450665951,0.005940550472587347,6.726344872731715e-05,0.02538553811609745,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.17933501303195953,0.32925736904144287,3.0531165599823,0.004315812606364489,0.6082925200462341,0.29392263293266296,1.175,sgd,0.08665340393781662,1,results/control_allbeta_10k/opt=sgd_beta=1.5_N=256_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.2049083709716797,10000,46.79184341430664,1.6468162536621094,1.5207809209823608,0.20785760879516602,48.43865966796875,4.408177375793457,0.05,18.97150993347168,1008.4548950195312,256
1500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.1511705219745636,2.267928851253881,1.2413992881774902,8.15893363323994e-05,0.0005905098514631391,0.008859097075210473,0.004849215969443321,0.0054397257044911385,6.520256283693016e-05,0.02852892316877842,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.20360437035560608,0.32011842727661133,3.0362250804901123,0.004365691915154457,0.5407074093818665,0.2616192400455475,1.175,sgd,0.09851320087909698,2,results/control_allbeta_10k/opt=sgd_beta=1.5_N=256_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.1544699668884277,10000,46.12629699707031,4.492618560791016,1.3925697803497314,0.2567915916442871,50.61891555786133,4.273115158081055,0.05,18.773412704467773,999.0953369140625,256
500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.4889225661754608,1.3897708763999663,0.7327859401702881,0.004085989203304052,0.01527883019298315,0.04343033988749895,0.022899560630321503,0.03817839175462723,0.0039627160876989365,0.03640533238649368,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.09767286479473114,0.00988425686955452,9.617027282714844,0.035773102194070816,2.3729803562164307,1.7437567710876465,1.175,sgd,0.07177376002073288,0,results/control_allbeta_10k/opt=sgd_beta=1.5_N=32_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.6345722675323486,10000,37.585182189941406,5.565605163574219,1.2217085361480713,0.16579514741897583,43.150787353515625,4.057821273803711,0.05,5.871379852294922,1002.9155883789062,32
500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.4769022762775421,1.3897708763999663,1.1734203100204468,0.0038054301403462887,0.014903196133673191,0.04343033988749895,0.03666938468813896,0.05157257989048958,0.0043169055134058,0.036937881261110306,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.10363948345184326,0.01917547732591629,8.00238037109375,0.03528971970081329,2.588340997695923,1.702869176864624,1.175,sgd,0.06818440556526184,1,results/control_allbeta_10k/opt=sgd_beta=1.5_N=32_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.425766110420227,10000,36.4549674987793,5.080478668212891,1.6503225564956665,0.15517397224903107,41.53544616699219,4.420511245727539,0.05,5.666220188140869,1003.961669921875,32
500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.47926095128059387,1.3897708763999663,0.8774490356445312,0.004299331922084093,0.014976904727518559,0.04343033988749895,0.0274202823638916,0.042397186160087585,0.004068148788064718,0.03763837739825249,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.09375286847352982,0.029628582298755646,8.726032257080078,0.03528396785259247,2.470543622970581,1.7710195779800415,1.175,sgd,0.06720714271068573,2,results/control_allbeta_10k/opt=sgd_beta=1.5_N=32_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.5133531093597412,10000,36.572418212890625,6.720493316650391,1.3567099571228027,0.1571188122034073,43.292911529541016,4.1657843589782715,0.05,6.022711277008057,1005.6625366210938,32
7000,1.25,0,1.5,1000,bap,1.0,0.5,population,0.08843843638896942,2.943083505599865,1.0525612831115723,1.9219864043407142e-05,0.0001727313210722059,0.005748209971874737,0.0020557837560772896,0.002228514989838004,1.526393862150144e-05,0.048299990594387054,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.3583918511867523,0.5025910139083862,2.2451419830322266,0.0026641276199370623,0.17873205244541168,0.10826677083969116,1.175,sgd,0.2170955240726471,0,results/control_allbeta_10k/opt=sgd_beta=1.5_N=512_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,0.8638512492179871,10000,52.29634475708008,2.4962310791015625,1.140999674797058,0.18881858885288239,54.79257583618164,4.001349925994873,0.05,25.771915435791016,997.28173828125,512
7000,1.25,0,1.5,1000,bap,1.0,0.5,population,0.08548857271671295,2.943083505599865,1.2834432125091553,1.9427163351792842e-05,0.00016696986858732998,0.005748209971874737,0.002506725024431944,0.0026736948639154434,1.6082427464425564e-05,0.05064985901117325,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.32398703694343567,0.5231582522392273,2.2411561012268066,0.002506547374650836,0.19965766370296478,0.11912314593791962,1.175,sgd,0.19330263137817383,1,results/control_allbeta_10k/opt=sgd_beta=1.5_N=512_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,0.9216999411582947,10000,52.48191452026367,2.2026023864746094,1.368931770324707,0.2168845534324646,54.68451690673828,4.215911865234375,0.05,25.910526275634766,1001.926513671875,512
4500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.0900544822216034,2.943083505599865,1.115198016166687,1.8966842617373914e-05,0.00017588766058906913,0.005748209971874737,0.0021781211253255606,0.0023540088441222906,1.5652223737561144e-05,0.05774930119514465,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.38508886098861694,0.5265307426452637,2.208014726638794,0.0026692429091781378,0.16891850531101227,0.10143084079027176,1.175,sgd,0.2312350869178772,2,results/control_allbeta_10k/opt=sgd_beta=1.5_N=512_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,0.875072181224823,10000,52.19618606567383,3.12579345703125,1.2052525281906128,0.2285631150007248,55.32197952270508,4.1031365394592285,0.05,25.601713180541992,999.339599609375,512
1000,1.25,0,1.5,1000,bap,1.0,0.5,population,0.3678140342235565,1.5699644256269403,0.9358265399932861,0.0011998658301308751,0.005747094284743071,0.024530694150420942,0.014622289687395096,0.020369384437799454,0.001009348314255476,0.024970969185233116,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.1069779172539711,0.06144644320011139,5.899568557739258,0.01735212281346321,2.235186815261841,1.0387307405471802,1.175,sgd,0.049714524298906326,0,results/control_allbeta_10k/opt=sgd_beta=1.5_N=64_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.447835087776184,10000,38.879947662353516,4.251018524169922,1.303640604019165,0.2024269551038742,43.13096618652344,4.13429069519043,0.05,8.999178886413574,1001.7314453125,64
1000,1.25,0,1.5,1000,bap,1.0,0.5,population,0.3739611506462097,1.5699644256269403,1.6003196239471436,0.0012622353387996554,0.005843142978847027,0.024530694150420942,0.025004994124174118,0.03084813803434372,0.0011789706768468022,0.02703842893242836,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.11915616691112518,0.08120191097259521,5.556512355804443,0.017204660922288895,2.082030773162842,0.9092363119125366,1.175,sgd,0.05203627049922943,1,results/control_allbeta_10k/opt=sgd_beta=1.5_N=64_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.3873740434646606,10000,38.859256744384766,3.676708221435547,1.974280834197998,0.1982676088809967,42.53596496582031,4.829063892364502,0.05,9.230106353759766,1003.2236328125,64
1000,1.25,0,1.5,1000,bap,1.0,0.5,population,0.37509801983833313,1.5699644256269403,0.971387505531311,0.0013544480316340923,0.005860906559973955,0.024530694150420942,0.015177929773926735,0.021038835868239403,0.0010209630709141493,0.02648930624127388,0.04,0.04,0.0,0,5,sqrt_aspect,sgd,0.11580929160118103,0.08297734707593918,5.647337436676025,0.017225200310349464,2.265995502471924,0.9031062722206116,1.175,sgd,0.04615547135472298,2,results/control_allbeta_10k/opt=sgd_beta=1.5_N=64_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.3604965209960938,10000,39.0954704284668,5.768825531005859,1.3464854955673218,0.18062320351600647,44.864295959472656,4.1818647384643555,0.05,9.561317443847656,1012.147705078125,64
-1,1.25,0,0.2,1000,bap,1.0,0.5,population,0.04473504796624184,4.047857702507763,0.890739381313324,4.109756901016226e-06,4.3686570279533044e-05,0.003952986037605237,0.0008698626770637929,0.0009135492728091776,3.6007390917802695e-06,0.399665504693985,0.04,0.04,0.0,0,5,sqrt_aspect,trunc_sgd,0.5881335139274597,0.07223379611968994,22.169925689697266,0.0054712542332708836,0.06970545649528503,0.050442833453416824,1.175,sgd,0.4256068766117096,0,results/control_allbeta_10k/opt=trunc_sgd_beta=0.2_N=1024_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,0.2591874599456787,10000,60.738922119140625,2.6777877807617188,0.9354744553565979,0.011278962716460228,63.416709899902344,3.775648593902588,0.05,33.70734786987305,998.2178955078125,1024
-1,1.25,0,0.2,1000,bap,1.0,0.5,population,0.043069127947092056,4.047857702507763,0.9524020552635193,3.685209776449483e-06,4.2059695260832086e-05,0.003952986037605237,0.0009300801320932806,0.0009721398237161338,3.6766959965461865e-06,0.4035875201225281,0.04,0.04,0.0,0,5,sqrt_aspect,trunc_sgd,0.6086217164993286,0.12157204747200012,23.172269821166992,0.006272234488278627,0.0703280046582222,0.05147601664066315,1.175,sgd,0.4454757571220398,1,results/control_allbeta_10k/opt=trunc_sgd_beta=0.2_N=1024_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,1.0044955015182495,10000,61.06418228149414,2.6412277221679688,0.995471179485321,0.010993815958499908,63.70541000366211,3.855295181274414,0.05,31.91887855529785,1000.34326171875,1024
-1,1.25,0,0.2,1000,bap,1.0,0.5,population,0.04328332096338272,4.047857702507763,0.9073590040206909,4.004634774901206e-06,4.226886812830344e-05,0.003952986037605237,0.000886092777363956,0.0009283616673201323,3.6530825582303805e-06,0.3855692148208618,0.04,0.04,0.0,0,5,sqrt_aspect,trunc_sgd,0.5998841524124146,0.11845611780881882,22.775558471679688,0.00540009792894125,0.07143822312355042,0.05009964108467102,1.175,sgd,0.420698881149292,2,results/control_allbeta_10k/opt=trunc_sgd_beta=0.2_N=1024_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,0.4237751066684723,10000,60.88681411743164,2.668811798095703,0.9506423473358154,0.0005752444267272949,63.555625915527344,3.8305346965789795,0.05,33.273460388183594,998.390380859375,1024
-1,1.25,0,0.2,1000,bap,1.0,0.5,population,0.2488858997821808,1.8435417527999325,0.6454300880432129,0.0003363267460372299,0.0019444210920482874,0.014402669943749473,0.005042422562837601,0.006986843887716532,0.0002272008714498952,0.2413041591644287,0.04,0.04,0.0,0,5,sqrt_aspect,trunc_sgd,0.4347124993801117,0.11335603147745132,45.7367057800293,0.015227945521473885,0.5259387493133545,0.1707008332014084,1.175,sgd,0.14109207689762115,0,results/control_allbeta_10k/opt=trunc_sgd_beta=0.2_N=128_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,0.8215216994285583,10000,42.02558135986328,0.7240867614746094,0.8943160176277161,0.0141505878418684,42.74966812133789,3.722459077835083,0.05,13.476037979125977,997.9288940429688,128
-1,1.25,0,0.2,1000,bap,1.0,0.5,population,0.26197826862335205,1.8435417527999325,1.2226872444152832,0.00036918968544341624,0.002046705223619938,0.014402669943749473,0.0095522440969944,0.011598949320614338,0.0002652140101417899,0.26037925481796265,0.04,0.04,0.0,0,5,sqrt_aspect,trunc_sgd,0.43796035647392273,0.11868828535079956,50.626129150390625,0.015667811036109924,0.4297345280647278,0.1617181897163391,1.175,sgd,0.16481374204158783,1,results/control_allbeta_10k/opt=trunc_sgd_beta=0.2_N=128_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,0.8585450649261475,10000,41.83053207397461,0.7434234619140625,1.4846655130386353,0.060595303773880005,42.57395553588867,4.345266342163086,0.05,14.119077682495117,1000.4212646484375,128
-1,1.25,0,0.2,1000,bap,1.0,0.5,population,0.23792320489883423,1.8435417527999325,0.8495694994926453,0.0003611951833590865,0.0018587750382721424,0.014402669943749473,0.006637261714786291,0.008496036753058434,0.00023995371884666383,0.2619193196296692,0.04,0.04,0.0,0,5,sqrt_aspect,trunc_sgd,0.4291401505470276,0.1070350855588913,51.16917037963867,0.015000110492110252,0.4360038638114929,0.1668584942817688,1.175,sgd,0.16423176229000092,2,results/control_allbeta_10k/opt=trunc_sgd_beta=0.2_N=128_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,4.363215923309326,10000,41.73699188232422,1.2140960693359375,1.0874927043914795,0.0050118183717131615,42.951087951660156,3.9314017295837402,0.05,13.965372085571289,1005.0516357421875,128
-1,1.25,0,0.2,1000,bap,1.0,0.5,population,0.020945152267813683,5.9101670111997295,0.9463090300559998,9.599701797924354e-07,1.02271251307684e-05,0.002885823735937368,0.00046206495608203113,0.0004722920712083578,9.101374871534063e-07,0.4367468059062958,0.04,0.04,0.0,0,5,sqrt_aspect,trunc_sgd,0.5730855464935303,0.07825061678886414,19.513059616088867,0.004311773926019669,0.044742513447999954,0.03786955028772354,1.175,sgd,0.48505306243896484,0,results/control_allbeta_10k/opt=trunc_sgd_beta=0.2_N=2048_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,0.09810078889131546,10000,74.02609252929688,2.347808837890625,0.9672541618347168,0.05538510903716087,76.3739013671875,3.8173933029174805,0.05,46.07765579223633,998.5235595703125,2048
